Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4548.676444,4858.800977,5306.789611,5875.298985,6129.799063,6542.543046,7219.846109,7956.497173,8899.93135,9544.219853,10140.76541,11451.40851,12039.05877,12768.50198,14268.77218,15158.36611,15844.56738,16736.25385,18148.5757,19122.70052,19887.73596,20270.96843,21188.71195,21893.66676,23109.32265,24112.6946,25335.07909,26827.5024,28295.38428,29596.31234,31215.34037,31896.6726,32543.67852,33629.55835,35553.45486,37570.57061,39758.75192,40523.92467,40068.15411,39044.64034,41003.0797,42635.9254,44736.34149,45675.52395,47714.87786,49199.66285,49634.98477,51309.04081,53497.29227,,
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.9934196,639.2010433,452.8333881,343.9320675,297.9433653,303.7392306,368.1394668,438.4889416,478.4844897,666.68264,864.3099402,999.6954879,1376.926562,1581.132942,1772.438955,1913.040232,2204.908674,2398.141986,2359.165288,1643.3284,1311.167252,,
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,725.7314622,895.5590343,969.7695613,1041.615136,1138.84867,1210.957069,1274.212089,1425.593427,1556.91544,1703.53797,1866.695378,1971.022831,2186.3286,2247.050148,2244.19386,2436.954553,2580.123453,2673.92032,2873.218502,2966.241061,3028.571357,3337.470126,3557.897289,3640.552858,3890.547894,4141.422231,4644.535375,5265.526305,5362.597935,5301.934955,5360.352503,5316.74749,5533.510891,5753.412506,5559.782652,5869.657509,6115.218231,6224.456982,6324.030273,,
"Venezuela, RB",VEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,808.7905465,856.9376994,932.7582914,1068.153134,1298.016145,1565.880287,1791.064217,2117.386709,2230.616602,2213.881228,2773.657306,3307.818258,3492.276111,3263.45419,2871.534146,3048.788718,2973.688135,2253.894299,2808.51948,1874.517269,2072.118541,2322.877725,2516.88205,2439.85634,2321.859341,3072.351089,2671.955948,3200.557643,3459.841363,3656.675591,4197.475147,4393.279809,3137.485272,2760.536575,3608.572914,4664.451934,5934.583694,7519.850428,10457.57115,10819.06629,12719.25271,9832.474897,11702.11184,11159.31714,14788.6602,,,,,,
British Virgin Islands,VGB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.43671103,76.86640916,116.5200611,116.6356186,154.8556835,191.0512649,241.0982278,281.2324122,303.3590085,306.3016685,318.0466061,361.0107517,378.3203276,403.593771,448.9143964,499.9623812,566.3461476,642.9369353,747.6635149,942.7364724,917.0425901,1097.890922,1254.012824,1439.787837,1577.120077,1692.716499,1755.77563,1873.880561,1936.524796,2106.661924,,
Vanuatu,VUT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,749.6893918,625.9440773,613.7964957,714.9753866,866.3414042,862.0970928,818.35434,754.9603199,910.0674694,929.3012022,1009.568735,1030.074114,1008.790223,1027.278265,1040.987981,1157.454043,1151.171985,1164.819696,1286.508658,1310.821774,1257.266387,1215.193275,1171.254896,1355.097209,1524.646786,1580.446892,1761.802578,2042.108874,2450.089043,2299.683416,2552.36752,2836.294347,2650.431198,2812.975458,2818.18554,2548.079651,2610.439935,2755.740802,2834.920264,,
World,WLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,694.6115279,750.1073203,848.9832845,1013.284861,1118.589055,1220.868263,1298.790762,1437.873933,1675.006002,1869.378383,2046.308812,2090.626707,2048.805261,2042.128947,2089.975873,2156.348019,2518.667151,2811.589849,3111.394911,3183.267715,3514.442925,3673.009895,3851.409594,3835.858141,4073.159402,4469.453,4519.253031,4455.040918,4414.519468,4501.331381,4569.697749,4490.521051,4598.754729,5091.365427,5661.770172,6036.310164,6473.789189,7162.220266,7627.484623,7180.091355,7793.05943,8507.230687,8633.70306,8775.651107,8967.271026,8431.875521,8448.370311,8865.383598,9290.346416,,
Samoa,WSM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,523.7330345,484.1478894,425.4950996,362.3766695,387.3511927,438.8701032,486.0638116,442.888791,464.2625049,454.7821753,,,,,,,,,,,1320.197029,1527.60028,1891.171174,2063.255354,2244.938789,2555.150297,2755.440605,2642.136689,3032.989691,3342.068145,3441.79726,3457.372898,3359.347319,3531.440469,3551.927142,3655.921258,3569.485239,,
Kosovo,XKX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9311851,385.9173373,428.9864794,326.7685208,205.9149768,188.5477089,240.1005998,289.2820198,290.2740228,302.7539599,328.4556661,361.3097654,385.8106342,401.8759773,436.7448355,484.0996518,573.7140957,671.8592219,800.2839663,856.3623812,991.3753218,1026.821199,1182.128139,1360.229564,1417.836842,1274.336058,985.0572992,841.8164325,906.1729767,,
South Africa,ZAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,754.4705345,765.2465419,1029.068413,1242.164089,1219.134725,1114.900496,1193.860821,1339.938596,1575.450517,2148.971871,2178.268122,1923.716412,2100.078862,1877.185829,1315.72293,1468.678056,1942.473628,2063.053781,2113.514089,2429.81658,2614.455446,2823.273562,2790.955418,2844.903986,3102.709035,2892.283022,2953.251597,2615.352959,2555.917548,2511.379562,2169.250563,2063.178061,3099.307171,4005.285525,4488.515748,4632.013902,4898.660458,4410.187365,4738.759732,5888.868801,6382.082612,6007.801506,5447.084784,5167.744959,4673.210034,4251.408416,4957.25351,5117.291609,,
Zambia,ZMB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,278.6269699,301.7102808,290.7311895,429.6680588,383.1091386,371.8134145,356.089128,396.9435578,426.630838,487.143351,530.8173929,518.8972814,393.0478857,308.6403751,239.6863024,149.4244398,199.3783238,326.3817042,340.2168974,282.2730312,284.7453666,268.6313684,293.963946,318.9495817,317.8312712,303.2247264,352.145929,287.3717363,273.9723855,281.6061109,314.1633345,314.3671742,360.579169,410.8779884,520.113552,707.3949742,725.4095579,966.5786252,846.3754943,990.734473,1139.56274,1283.595201,1350.157507,1320.572684,995.7742959,941.8913635,1104.240601,1128.283417,,
Zimbabwe,ZWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,356.8704756,423.8385802,504.182195,585.9708127,621.8695455,590.297997,579.7862423,566.1222553,647.605554,795.9008881,927.8283136,945.644048,827.7106066,658.5553411,567.045609,597.1843276,621.3881207,689.9009331,712.5985173,736.9357994,700.6851719,533.3453252,515.0125023,528.8619321,532.4293161,645.0642292,633.4622016,464.5217943,499.6586,481.1284063,483.1198234,452.1957351,414.1037986,410.5008801,418.4463473,372.3107485,350.6650135,277.39555,586.6574478,722.9533379,793.056612,975.3382769,1129.19262,1134.428187,1140.746533,1172.794425,1232.838325,1379.003243,,
